author_key,author_name,cover_edition_key,cover_i,ebook_access,edition_count,first_publish_year,has_fulltext,ia,ia_collection,key,language,public_scan_b,title,lending_edition_s,lending_identifier_s,series_key,series_name,series_position,subtitle,id_standard_ebooks,id_project_gutenberg,id_wikisource,id_librivox,genre
"['OL7651968A', 'OL9613599A', 'OL9613600A']","['Hirukuma', 'Kazuhiko Morita', 'Namako']",,,no_ebook,1,2023.0,False,,,/works/OL36127639W,['eng'],False,NPCs in This Village Sim Game Must Be Real! (Manga) Vol. 5,,,,,,,,,,,manga
['OL1407610A'],['Osamu Tezuka'],,,no_ebook,1,2005.0,False,,,/works/OL37017076W,['jpn'],False,手塚治虫のディズニー漫画,,,,,,,,,,,manga
"['OL8509097A', 'OL10466519A', 'OL10393153A']","['Yomu Mishima', 'Kai Nadashima', 'Nadare Takamine']",,,no_ebook,1,2024.0,False,,,/works/OL37620532W,['eng'],False,I'm the Evil Lord of an Intergalactic Empire! (Manga) Vol. 4,,,,,,,,,,,manga
"['OL7543993A', 'OL10645595A', 'OL8354497A']","['Funa', 'Keisuke Motoe', '東西']",,,no_ebook,1,2024.0,False,,,/works/OL37584813W,['eng'],False,"Saving 80,000 Gold in Another World for My Retirement 5 (Manga)",,,,,,,,,,,manga
"['OL7651968A', 'OL9613599A', 'OL9613600A']","['Hirukuma', 'Kazuhiko Morita', 'Namako']",,,no_ebook,1,2024.0,False,,,/works/OL37615679W,['eng'],False,NPCs in This Village Sim Game Must Be Real! (Manga) Vol. 6,,,,,,,,,,,manga
"['OL7954818A', 'OL7598517A', 'OL8354497A']","['Matsuri Akai', 'Hiroyuki Aigamo', '東西']",,,no_ebook,1,2024.0,False,,,/works/OL37615014W,['eng'],False,My Status As an Assassin Obviously Exceeds the Hero's (Manga) Vol. 5,,,,,,,,,,,manga
"['OL10083588A', 'OL10090646A', 'OL3542582A']","['Honobonoru500', 'Tou Fukino', 'Nama']",,,no_ebook,1,2024.0,False,,,/works/OL37615462W,['eng'],False,Weakest Tamer Began a Journey to Pick up Trash (Manga) Vol. 5,,,,,,,,,,,manga
"['OL7543993A', 'OL10645595A', 'OL8354497A']","['Funa', 'Keisuke Motoe', '東西']",,,no_ebook,1,2024.0,False,,,/works/OL37624882W,['eng'],False,"Saving 80,000 Gold in Another World for My Retirement 6 (Manga)",,,,,,,,,,,manga
"['OL13822092A', 'OL13822093A', 'OL9655046A', 'OL13822094A']","['Mugi Sawai', 'Hisui', 'Emma Schumacker', 'Oliva Osanz Gonzalez']",,,no_ebook,1,2024.0,False,,,/works/OL38397342W,['eng'],False,"Small-Animallike Lady Is Adored by the Ice Prince, Vol. 1 (manga)",,,,,,,,,,,manga
['OL2623771A'],['Various'],,,no_ebook,1,2001.0,False,,,/works/OL15063173W,['eng'],False,How To Draw Manga Volume 4,,,,,,Dressing Your Characters In Casual Wear,,,,,manga
"['OL14389772A', 'OL9216404A', 'OL14389773A', 'OL14389774A']","['Jordan Takemoto', 'Brady Evans', 'Tara Tamayori', 'Rose Dela Cruz']",,,no_ebook,1,2013.0,False,,,/works/OL40056218W,['eng'],False,Hachi Maru Hachi,,,,,,,,,,,manga
"['OL14450560A', 'OL14601386A']","['Nashonte Hill', 'Kyle Lemons']",,,no_ebook,1,2016.0,False,,,/works/OL41065781W,['eng'],False,Last Chance Vol 4,,,,,,,,,,,manga
['OL14604162A'],['Katie Remington'],,,no_ebook,1,2017.0,False,,,/works/OL41080320W,['eng'],False,Girls of Outpost 12,,,,,,,,,,,manga
['OL13910204A'],['Joël Kondo'],,,no_ebook,1,1994.0,False,,,/works/OL38665201W,"['fre', 'dua']",False,"Le procès du roi Rudolf Duala Manga Bell, martyr de la liberté",,,,,,,,,,,manga
"['OL8123481A', 'OL243758A', 'OL8931662A', 'OL10744437A', 'OL13823902A']","['Steve Aoki', 'Jim Krueger', 'Matthew Medney', 'Pablo Rey', 'Jono Jono']",,,no_ebook,1,2024.0,False,,,/works/OL38401800W,['eng'],False,Steve Aoki Presents - HiROQUEST GENSIS and DOUBLE HELIX Book One - Manga Edition,,,,,,,,,,,manga
"['OL14998977A', 'OL14998978A']","['Amano Seiju', 'Mosskonbu']",,,no_ebook,1,2025.0,False,,,/works/OL42414780W,['eng'],False,I Got Married to the Girl I Hate Most in Class (Manga) ,,,,,,,,,,,manga
"['OL9620147A', 'OL9620148A', 'OL9620149A']","['Aki Hagiu', 'Renji Kuriyama', 'Teddy']",,,no_ebook,1,2025.0,False,,,/works/OL42394078W,['eng'],False,CALL to ADVENTURE! Defeating Dungeons with a Skill Board (Manga) Vol. 9,,,,,,,,,,,manga
"['OL8509097A', 'OL10466519A', 'OL10393153A']","['Yomu Mishima', 'Kai Nadashima', 'Nadare Takamine']",,,no_ebook,1,2025.0,False,,,/works/OL42424551W,['eng'],False,I'm the Evil Lord of an Intergalactic Empire! (Manga) Vol. 6,,,,,,,,,,,manga
"['OL7954818A', 'OL9617035A']","['Matsuri Akai', 'Tozai']",,,no_ebook,1,2025.0,False,,,/works/OL42426913W,['eng'],False,My Status As an Assassin Obviously Exceeds the Hero's (Manga) Vol. 6,,,,,,,,,,,manga
"['OL7543993A', 'OL10645595A', 'OL8354497A']","['Funa', 'Keisuke Motoe', '東西']",,,no_ebook,1,2025.0,False,,,/works/OL42427561W,['eng'],False,"Saving 80,000 Gold in Another World for My Retirement 10 (Manga)",,,,,,,,,,,manga
,,,,no_ebook,1,1969.0,False,,,/works/OL42717447W,['tgl'],False,So Mianggolaola o manga siogo' i isa masih,,,,,,,,,,,manga
['OL3882047A'],['Shigeru Mizuki'],,,no_ebook,1,2010.0,False,,,/works/OL33034329W,['jpn'],False,"Kagaku tantei chōhen manga, kyōfu no yūsei majin",,,,,,,,,,,manga
['OL3882200A'],['Fusanosuke Natsume'],,,no_ebook,1,1991.0,False,,,/works/OL33043435W,['jpn'],False,Kieta makyū,,,,,,,,,,,manga
['OL11250123A'],['Claudia Wendt'],,,no_ebook,1,2020.0,False,,,/works/OL30733149W,['ger'],False,Katsuhiro Otomos Werke,,,,,,,,,,,manga
['OL2687095A'],['Hill'],,,no_ebook,1,2020.0,False,,,/works/OL30476828W,['ita'],False,Anime Di Bellezza,,,,,,,,,,,manga
['OL8385503A'],['Blue PAON'],,,no_ebook,1,2020.0,False,,,/works/OL30636527W,['eng'],False,Kobold King,,,,,,,,,,,manga
['OL11151026A'],['Andréa Perez'],,,no_ebook,1,2020.0,False,,,/works/OL30646458W,['fre'],False,MegaEagle Art's Tome 6,,,,,,,,,,,manga
['OL8385503A'],['Blue PAON'],,,no_ebook,1,2020.0,False,,,/works/OL30656619W,['eng'],False,FIRE FORCE Vol 9,,,,,,,,,,,manga
"['OL268328A', 'OL11178703A']","['Murphy, Stephen', 'Denise coronado']",,,no_ebook,1,2020.0,False,,,/works/OL30548496W,['eng'],False,Anime Coloring Book,,,,,,,,,,,manga
"['OL3882047A', 'OL1407610A', 'OL7616096A', 'OL1078022A']","['Shigeru Mizuki', 'Osamu Tezuka', 'F. Fujio Fujiko', 'Shōtarō Ishinomori']",,,no_ebook,1,2014.0,False,,,/works/OL31824494W,['jpn'],False,Heiwa o warera ni,,,,,,,,,,,manga
"['OL7543993A', 'OL10645595A', 'OL9617035A']","['Funa', 'Keisuke Motoe', 'Tozai']",,,no_ebook,1,2023.0,False,,,/works/OL29173095W,['eng'],False,"Saving 80,000 Gold in Another World for My Retirement 2 (Manga)",,,,,,,,,,,manga
['OL11914699A'],['Narutaka Sakano'],,,no_ebook,1,2012.0,False,,,/works/OL32803973W,['jpn'],False,"Fūshi manga de yomitoku, Nihon tōchika no Taiwan",,,,,,,,,,,manga
['OL4700672A'],['Keiji Asanuma'],,,no_ebook,1,2013.0,False,,,/works/OL32825241W,['jpn'],False,Monogataru imēji,,,,,,,,,,,manga
['OL8757051A'],['Tomohiko Murakami'],,,no_ebook,1,1979.0,False,,,/works/OL32784436W,['jpn'],False,Towairaito taimusu,,,,,,,,,,,manga
['OL11891561A'],['Noboru Takeyama'],,,no_ebook,1,1959.0,False,,,/works/OL32745344W,['jpn'],False,Tsuzurikata kyōdai,,,,,,,,,,,manga
['OL11613244A'],['Akihiko Takahashi'],,,no_ebook,1,2015.0,False,,,/works/OL32017467W,['jpn'],False,Umezu Kazuo ron,,,,,,,,,,,manga
"['OL7543993A', 'OL10645595A', 'OL9617035A']","['Funa', 'Keisuke Motoe', 'Tozai']",,,no_ebook,1,2023.0,False,,,/works/OL34373325W,['eng'],False,"Saving 80,000 Gold in Another World for My Retirement 3 (Manga)",,,,,,,,,,,manga
['OL12475931A'],['Jojoez Poster'],,,no_ebook,1,2019.0,False,,,/works/OL34498611W,['eng'],False,Poster Collection,,,,,,,,,,,manga
['OL12473074A'],['Sherwenqwj Poster'],,,no_ebook,1,2019.0,False,,,/works/OL34488673W,['eng'],False,Poster Collection,,,,,,,,,,,manga
"['OL7543993A', 'OL10645595A', 'OL9617035A']","['Funa', 'Keisuke Motoe', 'Tozai']",,,no_ebook,1,2023.0,False,,,/works/OL34516386W,['eng'],False,"Saving 80,000 Gold in Another World for My Retirement 4 (Manga)",,,,,,,,,,,manga
"['OL3103954A', 'OL3015738A']","['Craig Babiar', 'Rod Espinosa']",OL8809147M,959846.0,no_ebook,1,2004.0,False,,,/works/OL21226674W,['eng'],False,I Hunt Monsters,,,,,,,,,,,manga
"['OL8107993A', 'OL8185324A']","['Usata Nonohara', 'Guru Mizoguchi']",,,no_ebook,1,2019.0,False,,,/works/OL21363806W,['eng'],False,"Survived Alchemist with a Dream of Quiet Town Life, Vol. 1 (manga)",,,,,,,,,,,manga
['OL6204904A'],['Akio Shigetomi'],,,no_ebook,1,1985.0,False,,,/works/OL22975459W,['jpn'],False,Wāguman to Yokohama,,,,,,,,,,,manga
['OL8410247A'],['Kataoka Kameyo'],,,no_ebook,1,2020.0,False,,,/works/OL21982318W,['eng'],False,Limited Edition,,,,,,,,,,,manga
['OL8566696A'],['Carla Ravazzolo'],,,no_ebook,1,2009.0,False,,,/works/OL22375653W,['ita'],False,"Thais, etera di Alessandro",,,,,,,,,,,manga
['OL287651A'],['Sweden. Utbildningsdepartementet.'],,,no_ebook,1,1998.0,False,,,/works/OL2230675W,['swe'],False,"Mänskliga rättigheter, mångas skyldigheter",,,,,,universitets- och högskoleutbildning i demokrati och mänskliga rättigheter.,,,,,manga
['OL7198256A'],['Clara Steller'],OL25529544M,9980638.0,public,1,1896.0,True,['ajh0097.0001.001.umich.edu'],"['americana', 'michigan_books']",/works/OL16910355W,['und'],True,Bẹ̌ken kakanoạ u manga Rasûl e.,OL25529544M,ajh0097.0001.001.umich.edu,,,,,,,,,manga
['OL7329915A'],['Tsukasa Fushimi'],OL26778265M,8432336.0,no_ebook,1,2014.0,False,,,/works/OL19268899W,,False,Ero Manga Sensei Vol.2 Imouto To Sekai De Ichiban Omoshiroi Shosetsu,,,,,,,,,,,manga
"['OL15327694A', 'OL15327695A']","['Heidi Backman', 'Ulrika Vestergård']",,,no_ebook,1,1996.0,False,,,/works/OL43107932W,['swe'],False,De Svenska skolorna,,,,,,,,,,,manga
['OL15503735A'],['Anna Maria Caresta'],,,no_ebook,1,2018.0,False,,,/works/OL43422719W,['ita'],False,Generazione hikikomori,,,,,,,,,,,manga
"['OL13822092A', 'OL13822093A', 'OL15056222A', 'OL9655046A', 'OL15003438A']","['Mugi Sawai', 'Hisui', 'Agu Ao', 'Emma Schumacker', 'Oliva Osanz']",,,no_ebook,1,2025.0,False,,,/works/OL42545115W,['eng'],False,"Small-Animallike Lady Is Adored by the Ice Prince, Vol. 2 (manga)",,,,,,,,,,,manga
['OL7476840A'],['暁なつめ'],,,no_ebook,1,2025.0,False,,,/works/OL44271943W,['eng'],False,この素晴らしい世界に祝福を! 19 (manga),,,,,,,,,,,manga
"['OL8509097A', 'OL10466519A', 'OL10393153A']","['Yomu Mishima', 'Kai Nadashima', 'Nadare Takamine']",,,no_ebook,1,2025.0,False,,,/works/OL44580542W,['eng'],False,I'm the Evil Lord of an Intergalactic Empire! (Manga) Vol. 7,,,,,,,,,,,manga
"['OL8509097A', 'OL16020439A', 'OL10393153A']","['Yomu Mishima', 'Ju Ishiguchi', 'Nadare Takamine']",,,no_ebook,1,2025.0,False,,,/works/OL44541721W,['eng'],False,I'm the Heroic Knight of an Intergalactic Empire! (Manga) Vol. 1,,,,,,,,,,,manga
"['OL15252161A', 'OL15631609A']","['石ノ森章太郎', '松本佐和子']",,,no_ebook,1,2007.0,False,,,/works/OL43665410W,['jpn'],False,マンガ世界経済入門,,,,,,,,,,,manga
['OL7476840A'],['暁なつめ'],OL28652179M,10329933.0,no_ebook,1,2019.0,False,,,/works/OL44269314W,['eng'],False,この素晴らしい世界に祝福を! 9 (manga),,,,,,,,,,,manga
['OL7476840A'],['暁なつめ'],OL38476210M,13803144.0,no_ebook,1,2022.0,False,,,/works/OL44269361W,['eng'],False,この素晴らしい世界に祝福を! 14 (manga),,,,,,,,,,,manga
['OL7476840A'],['暁なつめ'],,,no_ebook,1,2023.0,False,,,/works/OL44269475W,['eng'],False,この素晴らしい世界に祝福を! 16 (manga),,,,,,,,,,,manga
['OL7476840A'],['暁なつめ'],,,no_ebook,1,2024.0,False,,,/works/OL44269490W,['eng'],False,この素晴らしい世界に祝福を! 17 (manga),,,,,,,,,,,manga
['OL7476840A'],['暁なつめ'],,,no_ebook,1,2024.0,False,,,/works/OL44269526W,['eng'],False,この素晴らしい世界に祝福を! 18 (manga),,,,,,,,,,,manga
"['OL3865935A', 'OL8099676A']","['Maaret Koskinen', 'Louise Wallenberg']",,,no_ebook,1,2017.0,False,,,/works/OL43766183W,['swe'],False,Harry bit för bit,,,,,,,,,,,manga
['OL7339860A'],['Gianluca Di Fratta'],,,no_ebook,1,2018.0,False,,,/works/OL43651416W,['ita'],False,Lovecraft e il Giappone,,,,,,,,,,,manga
"['OL15056222A', 'OL9655046A', 'OL13216336A', 'OL13822092A', 'OL15003438A']","['Agu Ao', 'Emma Schumacker', 'Hisui Hisui', 'Mugi Sawai', 'Oliva Osanz']",,,no_ebook,1,2025.0,False,,,/works/OL44555033W,['eng'],False,"Small-Animallike Lady Is Adored by the Ice Prince, Vol. 3 (manga)",,,,,,,,,,,manga
['OL16083287A'],['藤子不二雄 (A)'],,,no_ebook,1,1997.0,False,,,/works/OL44691548W,['jpn'],False,愛 ... しりそめし頃に ...,,,,,,,,,,,manga
"['OL16131190A', 'OL16131191A']","['ふわこういちろう', '戶矢学']",,,no_ebook,1,2015.0,False,,,/works/OL44800932W,['jpn'],False,まんが古事記,,,,,,,,,,,manga
"['OL7543993A', 'OL10645595A', 'OL8354497A']","['Funa', 'Keisuke Motoe', '東西']",,,no_ebook,1,2025.0,False,,,/works/OL45149337W,['eng'],False,"Saving 80,000 Gold in Another World for My Retirement 12 (Manga)",,,,,,,,,,,manga
['OL13280287A'],['Akagishi K'],,,no_ebook,1,,False,,,/works/OL45398767W,,False,Campfire Cooking in Another World With My Absurd Skill: Volume 5 (Manga),,,,,,,,,,,manga
['OL16030326A'],['Akagishi Akagishi K'],,,no_ebook,1,,False,,,/works/OL45399908W,,False,Campfire Cooking in Another World With My Absurd Skill: Volume 4 (Manga),,,,,,,,,,,manga
"['OL7543993A', 'OL10645595A', 'OL8354497A']","['Funa', 'Keisuke Motoe', '東西']",,,no_ebook,1,2025.0,False,,,/works/OL44586719W,['eng'],False,"Saving 80,000 Gold in Another World for My Retirement 13 (Manga)",,,,,,,,,,,manga
['OL4283733A'],['Kōta Kodama'],,,no_ebook,1,1981.0,False,,,/works/OL19290275W,['jpn'],False,Shōnen shōjo Nihon no rekishi,,,,,,,,,,,manga
['OL3774593A'],['樋口 橘'],OL26815033M,8473800.0,no_ebook,1,2012.0,False,,,/works/OL19358746W,['spa'],False,学園アリス１,,,,,,,,,,,manga
['OL7476854A'],['Fujimi Shobo'],OL26779637M,8433750.0,no_ebook,1,2013.0,False,,,/works/OL19284314W,,False,Tokyo Ravens - EX1 party in next (Fujimi Fantasia Bunko) Manga Comics,,,,,,,,,,,manga
['OL7595540A'],['Kariko Koyama'],,,no_ebook,1,2013.0,False,,,/works/OL19979837W,['jpn'],False,Manga de wakaru nanatsu no shūkan,,,,,,,,,,,manga
['OL6588815A'],['Masayū Ishii'],,,no_ebook,1,2008.0,False,,,/works/OL19616355W,['chi'],False,"Quan jia biao Ying wen, action!",,,,,,,,,,,manga
['OL2980593A'],['Ichiro Sakaki'],OL26778471M,8432554.0,no_ebook,1,2013.0,False,,,/works/OL19271515W,,False,Outbreak Company Moeru Shinryakusha Vol.8 (Kodansha Lanove Bunko) Manga Paperback Bunko,,,,,,,,,,,manga
['OL7476858A'],['Kenji Saitou'],OL27513521M,8970127.0,no_ebook,1,2015.0,False,,,/works/OL20309738W,,False,"Trinity Seven, Vol. 3",,,,,,,,,,,manga
['OL7476858A'],['Kenji Saitou'],OL27703237M,9139187.0,no_ebook,1,2016.0,False,,,/works/OL20474416W,,False,"Trinity Seven, Vol. 5",,,,,,,,,,,manga
['OL7476858A'],['Kenji Saitou'],OL27704030M,9139857.0,no_ebook,1,2016.0,False,,,/works/OL20475087W,,False,"Trinity Seven, Vol. 7",,,,,,,,,,,manga
['OL7476840A'],['暁なつめ'],,9662945.0,no_ebook,1,2017.0,False,,,/works/OL20769827W,['eng'],False,この素晴らしい世界に祝福を! 5 (manga),,,,,,,,,,,manga
,,,,no_ebook,1,,False,,,/works/OL45601308W,,False,Campfire Cooking in Another World with My Absurd Skill (Manga): Volume 1,,,,,,,,,,,manga
,,,,no_ebook,1,,False,,,/works/OL45601310W,,False,Campfire Cooking in Another World with My Absurd Skill (Manga): Volume 2,,,,,,,,,,,manga
,,,,no_ebook,1,,False,,,/works/OL45601312W,,False,Campfire Cooking in Another World with My Absurd Skill (Manga): Volume 3,,,,,,,,,,,manga
,,,,no_ebook,1,,False,,,/works/OL45601315W,,False,Campfire Cooking in Another World with My Absurd Skill (Manga): Volume 4,,,,,,,,,,,manga
['OL15082896A'],['Lisa Meredith Roseff'],,,no_ebook,1,1988.0,False,,,/works/OL42606801W,['eng'],False,Humor amidst hardship,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28911341W,['eng'],False,Japanese Manga Culture Anime Otaku Kawaii Vol43,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28435651W,['eng'],False,My Best Anime Coloring Book 2nd Edition,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28578266W,['eng'],False,Anime Otaku Kawaii Japanese Manga Culture Vol30,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28560099W,['eng'],False,Japanese Manga Culture Anime Otaku Kawaii Vol7,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28698344W,['eng'],False,Japanese Manga Culture Anime Otaku Kawaii Vol33,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28733805W,['eng'],False,Japanese Manga Culture Anime Otaku Kawaii Vol14,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28737425W,['eng'],False,Japanese Manga Culture Anime Otaku Kawaii Vol20,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28737538W,['eng'],False,Japanese Manga Culture Anime Otaku Kawaii Vol27,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28737592W,['eng'],False,Japanese Manga Culture Anime Otaku Kawaii Vol23,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28692914W,['eng'],False,Japanese Manga Culture Anime Otaku Kawaii Vol34,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28702496W,['eng'],False,Anime Otaku Kawaii Japanese Manga Culture Vol29,,,,,,,,,,,manga
['OL10588582A'],['anime Japanese otaku Kawaii manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28745195W,['spa'],False,Mi Mejor Chica Anime Libro de Colorear,,,,,,,,,,,manga
['OL10588582A'],['anime Japanese otaku Kawaii manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28561104W,['eng'],False,My Best Anime Girl Coloring Book,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28553874W,['eng'],False,Japanese Manga Culture Anime Otaku Kawaii Vol29,,,,,,,,,,,manga
"['OL7715888A', 'OL10755028A', 'OL9959933A']","['Odunze Oguguo', 'Whyt Manga', 'Saturday AM']",OL39958263M,13669129.0,no_ebook,1,2023.0,False,,,/works/OL29050547W,['eng'],False,"Apple Black, Volume 3",,,,,,,,,,,manga
['OL10588582A'],['anime Japanese otaku Kawaii manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28889445W,['spa'],False,"Anime Libro para Colorear, 2 Libros en 1, 242 Paginas V5",,,,,,,,,,,manga
['OL10588582A'],['anime Japanese otaku Kawaii manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28696639W,['ita'],False,"LIBRO DA COLORARE ANIME, 2 Libri in 1, 242 PAGINE V3",,,,,,,,,,,manga
['OL10588582A'],['anime Japanese otaku Kawaii manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28696795W,['ita'],False,"LIBRO DA COLORARE ANIME, 2 Libri in 1, 242 PAGINE V6",,,,,,,,,,,manga
['OL10588582A'],['anime Japanese otaku Kawaii manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL28714868W,['ita'],False,"LIBRO DA COLORARE ANIME, 2 Libri in 1, 242 PAGINE V4",,,,,,,,,,,manga
"['OL4263326A', 'OL11275866A']","['Manga', 'Deadly Si Deadly Si Anime &']",,,no_ebook,1,2020.0,False,,,/works/OL30816528W,['eng'],False,Nanatsu No Taizai Coloring Book : The Seven Deadly Sins Coloring Book,,,,,,,,,,,manga
['OL11255153A'],['manga for you anime girl color'],,,no_ebook,1,2020.0,False,,,/works/OL30747038W,['eng'],False,Anime Milf Coloring Book,,,,,,,,,,,manga
['OL9025918A'],['Kokusai Manga Fesutibaru in Ōmiya (5th'],,,no_ebook,1,1995.0,False,,,/works/OL23984772W,['jpn'],False,The best cartoons of Nippon '95,,,,,,,,,,,manga
['OL9025919A'],['Kokusai Manga Fesutibaru in Ōmiya (7th'],,,no_ebook,1,1997.0,False,,,/works/OL23984773W,['jpn'],False,The best cartoons of Nippon '97,,,,,,,,,,,manga
['OL9025920A'],['Kokusai Manga Fesutibaru in Ōmiya (9th'],,,no_ebook,1,1999.0,False,,,/works/OL23984774W,['jpn'],False,The best cartoons of Nippon '99,,,,,,,,,,,manga
['OL9025921A'],['Kokusai Manga Fesutibaru in Ōmiya (10th'],,,no_ebook,1,2000.0,False,,,/works/OL23984775W,['jpn'],False,The best cartoons of Nippon 2000,,,,,,,,,,,manga
['OL9025922A'],['Kokusai Manga Fesutibaru in Ōmiya (8th'],,,no_ebook,1,1998.0,False,,,/works/OL23984776W,['jpn'],False,Best cartoons of Nippon '98,,,,,,,,,,,manga
"['OL624213A', 'OL5495400A']","['Lluís Mallart i Guimerà', 'Manga Bekombo']",,,no_ebook,1,1993.0,False,,,/works/OL23518752W,['spa'],False,"Ser hombre, ser alguien",,,,,,,,,,,manga
"['OL7715888A', 'OL10755028A', 'OL9959933A']","['Odunze Oguguo', 'Whyt Manga', 'Saturday AM']",,,no_ebook,1,2023.0,False,,,/works/OL35723136W,['eng'],False,"Apple Black, Volume 4",,,,,,,,,,,manga
['OL12945814A'],['manga coloring sexy anime girl coloring'],,,no_ebook,1,2020.0,False,,,/works/OL35827730W,['eng'],False,Anime Milf Coloring Book,,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL34063378W,['fre'],False,"LIVRE de COLORIAGE ANIME, 2 Livres en 1, 242 PAGES V3",,,,,,,,,,,manga
['OL10588582A'],['anime Japanese otaku Kawaii manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL34172364W,['spa'],False,"Anime Libro para Colorear, 2 Libros en 1, 242 Paginas V4",,,,,,,,,,,manga
['OL10544696A'],['anime otaku Kawaii Japanese manga culture'],,,no_ebook,1,2022.0,False,,,/works/OL34213547W,['fre'],False,MON MEILLEUR LIVRE de COLORIAGE ANIME 3e ÉDITION,,,,,,,,,,,manga
['OL12558757A'],['Miguel Angel Pérez de la Manga'],OL47146508M,13547435.0,no_ebook,1,2011.0,False,,,/works/OL34794431W,,False,Eficiencia y rentabilidad de un despacho de abogados - Firmas pequeñas y medianas en un entorno más competitivo,,,,,,,,,,,manga
"['OL7715888A', 'OL10755028A', 'OL9959933A']","['Odunze Oguguo', 'Whyt Manga', 'Saturday AM']",,,no_ebook,1,2024.0,False,,,/works/OL37927828W,['eng'],False,"Apple Black, Volume 5",,,,,,,,,,,manga
"['OL13082045A', 'OL13082046A']","['anime anime manga', 'hero academia Anime']",,,no_ebook,1,2021.0,False,,,/works/OL36380383W,['eng'],False,My Hero Academia Coloring Book,,,,,,,,,,,manga
